p=0.125 p_inf=0.1 time series=0,1,9,17
3210 219 201 580
3211 265 231 504
3212 313 248 439
3213 345 268 387
3214 356 313 331
3215 321 364 315
3216 297 433 270
3217 253 489 258
3218 192 546 262
3219 147 577 276
3220 118 605 277
3221 88 614 298
3222 71 599 330
3223 70 565 365
3224 80 497 423
3225 87 431 482
3226 119 367 514
3227 133 304 563
3228 156 262 582
3229 188 230 582
3230 228 213 559
3231 276 207 517
3232 310 227 463
3233 341 259 400
3234 358 292 350
3235 346 338 316
3236 313 392 295
3237 282 457 261
3238 239 505 256
3239 182 554 264
3240 136 591 273
3241 104 605 291
3242 87 604 309
3243 82 575 343
3244 77 526 397
3245 82 466 452
3246 90 413 497
3247 101 356 543
3248 131 308 561
3249 166 264 570
3250 202 230 568
3251 244 223 533
3252 293 230 477
3253 318 241 441
3254 338 269 393
3255 341 306 353
3256 334 351 315
3257 306 402 292
3258 266 464 270
3259 207 511 282
3260 169 563 268
3261 134 590 276
3262 112 597 291
3263 101 582 317
3264 86 548 366
3265 85 512 403
3266 97 451 452
3267 109 392 499
3268 125 328 547
3269 154 285 561
3270 174 249 577
3271 216 244 540
3272 241 236 523
3273 275 247 478
3274 306 274 420
3275 335 302 363
3276 334 337 329
3277 317 381 302
3278 262 434 304
3279 240 494 266
3280 190 524 286
3281 135 563 302
3282 103 591 306
3283 91 595 314
3284 88 572 340
3285 87 531 382
3286 105 479 416
3287 119 401 480
3288 149 357 494
3289 169 288 543
3290 186 240 574
3291 209 219 572
3292 234 219 547
3293 261 235 504
3294 307 260 433
3295 301 292 407
3296 321 342 337
3297 320 391 289
3298 294 440 266
3299 238 487 275
3300 183 543 274
3301 129 582 289
3302 100 611 289
3303 83 608 309
3304 64 575 361
3305 73 545 382
3306 85 487 428
3307 106 428 466
3308 136 351 513
3309 159 282 559
3310 187 230 583
3311 221 205 574
3312 244 204 552
3313 276 211 513
3314 304 237 459
3315 337 268 395
3316 351 312 337
3317 329 367 304
3318 292 441 267
3319 244 503 253
3320 199 552 249
3321 144 590 266
3322 111 619 270
3323 88 621 291
3324 72 600 328
3325 77 561 362
3326 84 482 434
3327 100 413 487
3328 117 348 535
3329 142 293 565
3330 165 239 596
3331 195 214 591
3332 226 205 569
3333 280 213 507
3334 310 238 452
3335 342 277 381
3336 353 310 337
3337 359 354 287
3338 304 402 294
3339 258 482 260
3340 200 537 263
3341 161 587 252
3342 114 601 285
3343 89 609 302
3344 83 601 316
3345 84 563 353
3346 83 514 403
3347 93 435 472
3348 114 370 516
3349 128 299 573
3350 157 271 572
3351 183 234 583
3352 221 216 563
3353 242 216 542
3354 310 244 446
3355 331 255 414
3356 363 299 338
3357 335 338 327
3358 313 394 293
3359 273 453 274
3360 221 511 268
3361 173 563 264
3362 131 583 286
3363 110 614 276
3364 77 591 332
3365 78 585 337
3366 84 528 388
3367 86 463 451
3368 88 403 509
3369 117 349 534
3370 131 300 569
3371 169 255 576
3372 200 240 560
3373 248 215 537
3374 289 224 487
3375 338 248 414
3376 355 259 386
3377 354 296 350
3378 345 346 309
3379 307 400 293
3380 263 453 284
3381 205 522 273
3382 154 571 275
3383 120 598 282
3384 108 621 271
3385 92 596 312
3386 88 562 350
3387 82 512 406
3388 88 465 447
3389 96 390 514
3390 112 333 555
3391 127 290 583
3392 163 252 585
3393 200 241 559
3394 241 238 521
3395 275 247 478
3396 307 260 433
3397 335 303 362
3398 332 332 336
3399 311 378 311
3400 257 437 306
3401 202 502 296
3402 171 560 269
3403 130 582 288
3404 93 610 297
3405 87 604 309
3406 86 581 333
3407 79 536 385
3408 85 484 431
3409 93 413 494
3410 110 347 543
3411 129 308 563
3412 158 261 581
3413 199 238 563
3414 246 220 534
3415 291 218 491
3416 335 225 440
3417 355 252 393
3418 328 298 374
3419 332 364 304
3420 298 407 295
3421 251 464 285
3422 190 529 281
3423 158 592 250
3424 133 617 250
3425 114 615 271
3426 103 588 309
3427 100 533 367
3428 101 493 406
3429 85 435 480
3430 87 386 527
3431 108 321 571
3432 134 275 591
3433 186 251 563
3434 253 226 521
3435 285 214 501
3436 332 222 446
3437 347 233 420
3438 370 267 363
3439 348 309 343
3440 309 377 314
3441 265 440 295
3442 224 509 267
3443 179 562 259
3444 156 599 245
3445 131 611 258
3446 110 602 288
3447 81 581 338
3448 77 542 381
3449 68 483 449
3450 73 423 504
3451 101 365 534
3452 125 300 575
3453 167 264 569
3454 203 231 566
3455 242 216 542
3456 279 216 505
3457 314 238 448
3458 323 263 414
3459 330 312 358
3460 298 370 332
3461 273 438 289
3462 235 496 269
3463 201 549 250
3464 170 583 247
3465 124 592 284
3466 85 613 302
3467 62 603 335
3468 63 568 369
3469 74 499 427
3470 89 430 481
3471 109 362 529
3472 143 308 549
3473 171 265 564
3474 202 216 582
3475 238 195 567
3476 295 194 511
3477 324 206 470
3478 346 246 408
3479 341 292 367
3480 303 351 346
3481 290 432 278
3482 270 494 236
3483 225 535 240
3484 157 581 262
3485 108 637 255
3486 77 646 277
3487 68 631 301
3488 59 581 360
3489 71 509 420
3490 94 435 471
3491 108 371 521
3492 117 311 572
3493 155 246 599
3494 201 199 600
3495 267 168 565
3496 338 152 510
3497 382 153 465
3498 404 183 413
3499 417 225 358
3500 409 272 319
3501 379 345 276
3502 317 422 261
3503 254 515 231
3504 185 594 221
3505 128 662 210
3506 84 689 227
3507 59 691 250
3508 55 669 276
3509 61 600 339
3510 59 517 424
3511 56 426 518
3512 67 350 583
3513 98 271 631
3514 134 213 653
3515 177 175 648
3516 240 154 606
3517 301 160 539
3518 369 182 449
3519 407 205 388
3520 427 243 330
3521 401 302 297
3522 360 386 254
3523 297 465 238
3524 229 549 222
3525 154 611 235
3526 116 664 220
3527 87 679 234
3528 68 670 262
3529 57 630 313
3530 57 557 386
3531 58 478 464
3532 73 393 534
3533 89 316 595
3534 106 247 647
3535 150 215 635
3536 203 180 617
3537 273 167 560
3538 328 170 502
3539 387 194 419
3540 424 220 356
3541 439 260 301
3542 396 314 290
3543 339 389 272
3544 268 481 251
3545 197 565 238
3546 132 633 235
3547 104 674 222
3548 76 676 248
3549 55 664 281
3550 56 631 313
3551 47 555 398
3552 51 472 477
3553 63 384 553
3554 88 304 608
3555 111 238 651
3556 147 213 640
3557 186 189 625
3558 255 183 562
3559 306 190 504
3560 355 222 423
3561 392 261 347
3562 401 304 295
3563 359 361 280
3564 297 428 275
3565 253 514 233
3566 182 564 254
3567 132 628 240
3568 99 646 255
3569 79 640 281
3570 64 617 319
3571 68 575 357
3572 63 504 433
3573 82 423 495
3574 93 354 553
3575 122 279 599
3576 158 232 610
3577 185 202 613
3578 229 198 573
3579 285 196 519
3580 340 211 449
3581 354 237 409
3582 376 292 332
3583 358 345 297
3584 315 410 275
3585 246 483 271
3586 196 556 248
3587 141 608 251
3588 112 648 240
3589 85 651 264
3590 72 623 305
3591 79 583 338
3592 73 511 416
3593 84 444 472
3594 94 360 546
3595 107 298 595
3596 137 245 618
3597 182 212 606
3598 225 195 580
3599 278 192 530
3600 315 211 474
3601 362 241 397
3602 369 278 353
3603 372 333 295
3604 326 383 291
3605 268 462 270
3606 209 537 254
3607 145 599 256
3608 111 644 245
3609 89 648 263
3610 82 633 285
3611 78 585 337
3612 74 539 387
3613 75 464 461
3614 84 388 528
3615 100 317 583
3616 139 256 605
3617 168 213 619
3618 215 199 586
3619 263 200 537
3620 322 198 480
3621 369 214 417
3622 397 243 360
3623 405 286 309
3624 375 339 286
3625 325 412 263
3626 246 476 278
3627 187 554 259
3628 146 615 239
3629 103 640 257
3630 71 654 275
3631 74 643 283
3632 67 587 346
3633 78 521 401
3634 89 446 465
3635 98 357 545
3636 109 287 604
3637 140 251 609
3638 175 206 619
3639 220 182 598
3640 281 193 526
3641 328 198 474
3642 383 226 391
3643 395 260 345
3644 377 318 305
3645 364 372 264
3646 311 430 259
3647 235 507 258
3648 173 572 255
3649 126 629 245
3650 96 648 256
3651 75 644 281
3652 78 607 315
3653 68 550 382
3654 80 502 418
3655 88 413 499
3656 94 340 566
3657 119 277 604
3658 145 233 622
3659 188 211 601
3660 235 205 560
3661 255 215 530
3662 313 243 444
3663 333 274 393
3664 349 327 324
3665 329 374 297
3666 296 438 266
3667 247 493 260
3668 195 548 257
3669 150 590 260
3670 112 607 281
3671 95 614 291
3672 88 578 334
3673 78 538 384
3674 77 484 439
3675 87 430 483
3676 95 365 540
3677 132 315 553
3678 146 261 593
3679 184 240 576
3680 214 238 548
3681 253 248 499
3682 270 263 467
3683 301 300 399
3684 322 334 344
3685 306 363 331
3686 275 433 292
3687 229 485 286
3688 180 533 287
3689 137 572 291
3690 101 600 299
3691 91 599 310
3692 95 575 330
3693 84 542 374
3694 88 483 429
3695 104 427 469
3696 116 363 521
3697 140 312 548
3698 168 260 572
3699 185 233 582
3700 205 240 555
3701 248 253 499
3702 292 269 439
3703 320 281 399
3704 340 317 343
3705 326 348 326
3706 314 414 272
3707 278 453 269
3708 214 482 304
3709 182 533 285
3710 148 549 303
3711 112 571 317
3712 92 571 337
3713 84 560 356
3714 91 502 407
3715 100 456 444
3716 117 418 465
3717 141 350 509
3718 145 310 545
3719 177 284 539
3720 204 252 544
3721 251 236 513
3722 268 247 485
3723 282 276 442
3724 320 300 380
3725 324 330 346
3726 285 366 349
3727 254 431 315
3728 218 494 288
3729 176 546 278
3730 146 577 277
3731 122 578 300
3732 105 578 317
3733 91 565 344
3734 98 543 359
3735 95 471 434
3736 100 411 489
3737 121 354 525
3738 153 302 545
3739 176 269 555
3740 195 246 559
3741 211 240 549
3742 274 246 480
3743 313 255 432
3744 330 276 394
3745 330 316 354
3746 315 368 317
3747 283 416 301
3748 230 471 299
3749 206 530 264
3750 171 548 281
3751 139 574 287
3752 118 585 297
3753 91 566 343
3754 79 541 380
3755 90 505 405
3756 105 439 456
3757 127 365 508
3758 143 325 532
3759 159 283 558
3760 191 256 553
3761 226 243 531
3762 263 233 504
3763 302 232 466
3764 338 259 403
3765 323 297 380
3766 309 352 339
3767 281 408 311
3768 243 463 294
3769 222 514 264
3770 204 545 251
3771 157 564 279
3772 125 584 291
3773 109 578 313
3774 96 539 365
3775 111 496 393
3776 121 426 453
3777 119 365 516
3778 129 336 535
3779 142 307 551
3780 169 274 557
3781 222 253 525
3782 267 239 494
3783 313 237 450
3784 340 261 399
3785 333 295 372
3786 314 331 355
3787 293 379 328
3788 248 433 319
3789 211 499 290
3790 186 550 264
3791 144 577 279
3792 113 595 292
3793 111 592 297
3794 99 558 343
3795 106 522 372
3796 104 461 435
3797 111 397 492
3798 122 339 539
3799 138 301 561
3800 169 267 564
3801 213 239 548
3802 240 229 531
3803 288 238 474
3804 333 251 416
3805 350 270 380
3806 332 311 357
3807 305 367 328
3808 280 428 292
3809 240 481 279
3810 207 531 262
3811 152 555 293
3812 125 597 278
3813 91 605 304
3814 78 598 324
3815 78 555 367
3816 83 494 423
3817 82 436 482
3818 99 387 514
3819 112 346 542
3820 139 291 570
3821 176 256 568
3822 224 226 550
3823 264 221 515
3824 303 242 455
3825 327 261 412
3826 339 286 375
3827 353 315 332
3828 329 356 315
3829 293 415 292
3830 240 481 279
3831 181 539 280
3832 140 577 283
3833 119 599 282
3834 101 595 304
3835 98 584 318
3836 83 546 371
3837 84 502 414
3838 96 435 469
3839 116 365 519
3840 132 307 561
3841 158 269 573
3842 186 247 567
3843 225 230 545
3844 275 229 496
3845 313 223 464
3846 341 252 407
3847 343 294 363
3848 315 350 335
3849 281 416 303
3850 235 472 293
3851 199 535 266
3852 160 572 268
3853 117 617 266
3854 86 631 283
3855 81 620 299
3856 83 569 348
3857 89 501 410
3858 106 439 455
3859 101 359 540
3860 106 327 567
3861 133 277 590
3862 173 236 591
3863 220 207 573
3864 271 211 518
3865 310 228 462
3866 344 251 405
3867 341 297 362
3868 332 332 336
3869 316 391 293
3870 285 448 267
3871 225 508 267
3872 168 564 268
3873 135 604 261
3874 100 614 286
3875 96 603 301
3876 86 572 342
3877 80 523 397
3878 70 472 458
3879 89 422 489
3880 108 347 545
3881 132 288 580
3882 170 254 576
3883 210 227 563
3884 263 218 519
3885 295 214 491
3886 322 233 445
3887 358 256 386
3888 360 295 345
3889 323 352 325
3890 275 423 302
3891 228 498 274
3892 196 554 250
3893 164 590 246
3894 139 603 258
3895 103 605 292
3896 88 602 310
3897 81 560 359
3898 71 496 433
3899 80 431 489
3900 96 366 538
3901 129 314 557
3902 161 268 571
3903 185 234 581
3904 236 213 551
3905 299 204 497
3906 330 205 465
3907 345 239 416
3908 342 289 369
3909 327 344 329
3910 293 405 302
3911 258 473 269
3912 226 529 245
3913 178 570 252
3914 131 617 252
3915 107 630 263
3916 87 604 309
3917 80 569 351
3918 74 515 411
3919 78 453 469
3920 88 393 519
3921 90 342 568
3922 135 293 572
3923 180 235 585
3924 212 216 572
3925 249 219 532
3926 294 236 470
3927 329 253 418
3928 336 278 386
3929 342 322 336
3930 339 365 296
3931 279 426 295
3932 229 505 266
3933 177 552 271
3934 149 587 264
3935 113 598 289
3936 77 609 314
3937 76 601 323
3938 74 559 367
3939 75 500 425
3940 97 420 483
3941 116 351 533
3942 148 297 555
3943 175 254 571
3944 212 216 572
3945 245 187 568
3946 288 196 516
3947 336 212 452
3948 354 244 402
3949 352 295 353
3950 323 351 326
3951 291 423 286
3952 241 493 266
3953 201 572 227
3954 146 603 251
3955 115 642 243
3956 85 641 274
3957 68 620 312
3958 54 581 365
3959 65 523 412
3960 75 442 483
3961 95 353 552
3962 117 302 581
3963 146 241 613
3964 181 213 606
3965 230 199 571
3966 287 189 524
3967 336 190 474
3968 393 222 385
3969 383 254 363
3970 375 315 310
3971 336 384 280
3972 290 451 259
3973 243 511 246
3974 182 568 250
3975 113 628 259
3976 80 665 255
3977 67 666 267
3978 60 618 322
3979 65 556 379
3980 78 484 438
3981 82 411 507
3982 87 350 563
3983 105 285 610
3984 130 230 640
3985 191 204 605
3986 233 191 576
3987 280 211 509
3988 324 236 440
3989 326 265 409
3990 339 324 337
3991 346 376 278
3992 297 424 279
3993 240 499 261
3994 181 569 250
3995 136 608 256
3996 100 628 272
3997 77 635 288
3998 65 599 336
3999 71 559 370
